Generator,Scenario,Category
11_South_Meadow,nonfocus_ISONE,Combustion turbine (Diesel Oil)
12_1_Lagoon_Creek,nonfocus_TVA,Combustion turbine (Diesel Oil)
12_Chanute_3,nonfocus_SPP,Combustion turbine (Diesel Oil)
12_Cherry_Street,nonfocus_ISONE,Combustion turbine (Diesel Oil)
12_Devon_Station,nonfocus_ISONE,Combustion turbine (Diesel Oil)
12_GenConn_Middletown_LLC,nonfocus_ISONE,Combustion turbine (Diesel Oil)
12_Northeast__MI_,nonfocus_MISO,Combustion turbine (Diesel Oil)
12_Placid_12,nonfocus_MISO,Combustion turbine (Diesel Oil)
12_South_Meadow,nonfocus_ISONE,Combustion turbine (Diesel Oil)
12_St_Clair,nonfocus_MISO,Combustion turbine (Diesel Oil)
13_1_Lagoon_Creek,nonfocus_TVA,Combustion turbine (Diesel Oil)
13_Chanute_3,nonfocus_SPP,Combustion turbine (Diesel Oil)
13_Cos_Cob,nonfocus_ISONE,Combustion turbine (Diesel Oil)
13_Devon_Station,nonfocus_ISONE,Combustion turbine (Diesel Oil)
13_GenConn_Middletown_LLC,nonfocus_ISONE,Combustion turbine (Diesel Oil)
13_Northeast__MI_,nonfocus_MISO,Combustion turbine (Diesel Oil)
13_South_Meadow,nonfocus_ISONE,Combustion turbine (Diesel Oil)
14_Cos_Cob,nonfocus_ISONE,Combustion turbine (Diesel Oil)
14_Devon_Station,nonfocus_ISONE,Combustion turbine (Diesel Oil)
14_GenConn_Middletown_LLC,nonfocus_ISONE,Combustion turbine (Diesel Oil)
14_South_Meadow,nonfocus_ISONE,Combustion turbine (Diesel Oil)
15_GenConn_Middletown_LLC,nonfocus_ISONE,Combustion turbine (Diesel Oil)
1A_Brunot_Island,nonfocus_PJM,Combustion turbine (Diesel Oil)
1A_Stony_Brook,nonfocus_ISONE,Combustion turbine (Diesel Oil)
1B_Stony_Brook,nonfocus_ISONE,Combustion turbine (Diesel Oil)
1C_Stony_Brook,nonfocus_ISONE,Combustion turbine (Diesel Oil)
1G_Harding_Street,nonfocus_MISO,Combustion turbine (Diesel Oil)
1S_Stony_Brook,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_1_Astoria_Gas_Turbines,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_1_Barre,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_1_Bayboro,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_1_Cambridge_CT,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_1_Christiana,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_1_Croydon_CT_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_1_DeBary,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_1_Field_Street,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_1_Fitchburg_Gas_Recovery,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_1_Glenwood,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_1_Gowanus_Gas_Turbines_Generating,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_1_Grand_Blanc_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_1_Hilton_Head,nonfocus_SERC,Combustion turbine (Diesel Oil)
2_1_Holtsville,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_1_Intercession_City,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_1_Kemper_County,nonfocus_TVA,Combustion turbine (Diesel Oil)
2_1_Lagoon_Creek,nonfocus_TVA,Combustion turbine (Diesel Oil)
2_1_Moose_Lake,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_1_Myrtle_Beach,nonfocus_SERC,Combustion turbine (Diesel Oil)
2_1_P_L_Bartow,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_1_Peoples_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_1_Perryman,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_1_Philadelphia,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_1_Phillips,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_1_Richmond_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_1_Rutland,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_1_Seneca_Energy,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_1_Stock_Island,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_1_Wading_River,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_1_Watertown_Power_Plant,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_2_Bayboro,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_2_GRS_C_C,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_2_Holtsville,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_2_Intercession_City,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_2_P_L_Bartow,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_2_Peoples_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_3_,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_3_Holtsville,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_3_Moose_Lake,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_4_,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_4_Holtsville,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_5_Holtsville,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_A_,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_A_W_H_Weatherspoon,nonfocus_SERC,Combustion turbine (Diesel Oil)
2_Arcadia_Electric,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Archbald_Power_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Arrowhead_Standby_Generator,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Benson_City_of,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Blooming_Prairie,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Blue_Lake,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Bowling_Green,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Brent_Run_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Broadway_Generation_Plant,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Commonwealth_Chesapeake,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Conemaugh,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Connersville,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Eddystone_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Exelon_Medway_LLC,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_Falls,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_FirstEnergy_West_Lorain,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Forest_City_Light_Plant,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Fort_Myers,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_Fremont_Community_Digester,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Frey_Farm_Landfill,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Germantown,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Grand_Junction,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Hunterstown,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Hydrocarbon_Generation_Inc_,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_IBM_West,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Indianola,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Jamestown,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Jones_Street,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_Lakeview_Gas_Recovery,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Lakin_Municipal,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_Lanchester_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Lime_Creek,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Lundquist,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Manistique,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Marathon_Generating_Plant,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_Metro_Methane_Recovery_Facility,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Modern_Innovative_Energy_LLC,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_Moose_Lake,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Moser_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Mountain,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Mulvane_Power_Plant,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_New_Haven_Harbor,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_Oak_Bluffs_Diesel_Generating_Facility,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_Oak_Grove_Gas_Producers,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_Ocean_County_Landfill,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Ontario_LFGTE,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_Ottawa_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Oxford__KS_,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_Pearl_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Port_Hawkesbury,nonfocus_NBSO,Combustion turbine (Diesel Oil)
2_Redwood_Falls,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Sabetha_Power_Plant,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_Seymour_Road_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Sharpe,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_Shoreham_Temporary,nonfocus_NYISO,Combustion turbine (Diesel Oil)
2_Sight_And_Sound_Theatre,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_South_Kent_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_South_Plant,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Spirit_Mound,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_Stock_Island,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_Suwannee_River,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_Tolna,nonfocus_PJM,Combustion turbine (Diesel Oil)
2_Venice_Resources_Gas_Recovery,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Wakefield,nonfocus_SPP,Combustion turbine (Diesel Oil)
2_Waterside_Power__LLC,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_White_Feather_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
2_Wilkins_Station,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_William_F_Wyman,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2_Winston,nonfocus_FRCC,Combustion turbine (Diesel Oil)
2_X_Diesel_Generators,nonfocus_MISO,Combustion turbine (Diesel Oil)
21_Hugoton_2,nonfocus_SPP,Combustion turbine (Diesel Oil)
22_1_,nonfocus_MISO,Combustion turbine (Diesel Oil)
22_Hugoton_2,nonfocus_SPP,Combustion turbine (Diesel Oil)
23_1_,nonfocus_TVA,Combustion turbine (Diesel Oil)
23_Hugoton_2,nonfocus_SPP,Combustion turbine (Diesel Oil)
24_1_,nonfocus_FRCC,Combustion turbine (Diesel Oil)
25_1_,nonfocus_PJM,Combustion turbine (Diesel Oil)
26_1_,nonfocus_SPP,Combustion turbine (Diesel Oil)
26_Hugoton_2,nonfocus_SPP,Combustion turbine (Diesel Oil)
27_1_,nonfocus_MISO,Combustion turbine (Diesel Oil)
28_1_,nonfocus_MISO,Combustion turbine (Diesel Oil)
29_1_,nonfocus_TVA,Combustion turbine (Diesel Oil)
2A_Stony_Brook,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2B_Stony_Brook,nonfocus_ISONE,Combustion turbine (Diesel Oil)
2G_Harding_Street,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_1_Astoria_Gas_Turbines,nonfocus_NYISO,Combustion turbine (Diesel Oil)
3_1_Chalk_Point_LLC,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_1_Christiana,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_1_Croydon_CT_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_1_DeBary,nonfocus_FRCC,Combustion turbine (Diesel Oil)
3_1_Eddystone_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_1_Glenwood,nonfocus_NYISO,Combustion turbine (Diesel Oil)
3_1_Gowanus_Gas_Turbines_Generating,nonfocus_NYISO,Combustion turbine (Diesel Oil)
3_1_Hilton_Head,nonfocus_SERC,Combustion turbine (Diesel Oil)
3_1_Intercession_City,nonfocus_FRCC,Combustion turbine (Diesel Oil)
3_1_Kemper_County,nonfocus_TVA,Combustion turbine (Diesel Oil)
3_1_Lagoon_Creek,nonfocus_TVA,Combustion turbine (Diesel Oil)
3_1_Manatee,nonfocus_FRCC,Combustion turbine (Diesel Oil)
3_1_Morgantown_Generating_Plant,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_1_Myrtle_Beach,nonfocus_SERC,Combustion turbine (Diesel Oil)
3_1_Perryman,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_1_PSEG_Salem_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_1_Quindaro,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_1_Seneca_Energy,nonfocus_NYISO,Combustion turbine (Diesel Oil)
3_1_Stock_Island,nonfocus_FRCC,Combustion turbine (Diesel Oil)
3_1_Wading_River,nonfocus_NYISO,Combustion turbine (Diesel Oil)
3_1_Waterford_1___2,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_2_Intercession_City,nonfocus_FRCC,Combustion turbine (Diesel Oil)
3_A_W_H_Weatherspoon,nonfocus_SERC,Combustion turbine (Diesel Oil)
3_Algona,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Anita,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Ansley,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Archbald_Power_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_Arrowhead_Standby_Generator,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Blue_Lake,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Bowling_Green,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_Brent_Run_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Broadway_Generation_Plant,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Chillicothe,nonfocus_TVA,Combustion turbine (Diesel Oil)
3_Commonwealth_Chesapeake,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_Coon_Rapids_II,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Exelon_Medway_LLC,nonfocus_ISONE,Combustion turbine (Diesel Oil)
3_Falls,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_Germantown,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Graettinger,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Grand_Marais,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_GRS_C_C,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Grundy_Center_City_Light_Plant,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Hudson_Avenue,nonfocus_NYISO,Combustion turbine (Diesel Oil)
3_Hunterstown,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_Indianola,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Killen_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_Lakeview_Gas_Recovery,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_Lakin_Municipal,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Mass_Inst_Tech_Cntrl_Utilities_Cogen_Plt,nonfocus_ISONE,Combustion turbine (Diesel Oil)
3_Miami_Fort,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_Milford,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Modern_Innovative_Energy_LLC,nonfocus_NYISO,Combustion turbine (Diesel Oil)
3_Moser_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_New_Hampton,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_New_Haven_Harbor,nonfocus_ISONE,Combustion turbine (Diesel Oil)
3_Northside_Generating_Station,nonfocus_FRCC,Combustion turbine (Diesel Oil)
3_Oxford__KS_,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Peoples_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Princeton__MN_,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Sabetha_Power_Plant,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Sharpe,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Shenandoah,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Sight_And_Sound_Theatre,nonfocus_PJM,Combustion turbine (Diesel Oil)
3_South_Generation,nonfocus_MISO,Combustion turbine (Diesel Oil)
3_Spencer_Gas_Turbine,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_Waterside_Power__LLC,nonfocus_ISONE,Combustion turbine (Diesel Oil)
3_Wayne_IC,nonfocus_SPP,Combustion turbine (Diesel Oil)
3_William_F_Wyman,nonfocus_ISONE,Combustion turbine (Diesel Oil)
3_Winston,nonfocus_FRCC,Combustion turbine (Diesel Oil)
3_X_Diesel_Generators,nonfocus_MISO,Combustion turbine (Diesel Oil)
30_Field_Street,nonfocus_FRCC,Combustion turbine (Diesel Oil)
3A_McManus,nonfocus_SERC,Combustion turbine (Diesel Oil)
3B_McManus,nonfocus_SERC,Combustion turbine (Diesel Oil)
3C_Marshalltown,nonfocus_MISO,Combustion turbine (Diesel Oil)
3C_McManus,nonfocus_SERC,Combustion turbine (Diesel Oil)
4_1_Chalk_Point_LLC,nonfocus_PJM,Combustion turbine (Diesel Oil)
4_1_Croydon_CT_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
4_1_DeBary,nonfocus_FRCC,Combustion turbine (Diesel Oil)
4_1_Fort_Myers,nonfocus_FRCC,Combustion turbine (Diesel Oil)
4_1_Gowanus_Gas_Turbines_Generating,nonfocus_NYISO,Combustion turbine (Diesel Oil)
4_1_Intercession_City,nonfocus_FRCC,Combustion turbine (Diesel Oil)
4_1_Kemper_County,nonfocus_TVA,Combustion turbine (Diesel Oil)
4_1_Lagoon_Creek,nonfocus_TVA,Combustion turbine (Diesel Oil)
4_1_Morgantown_Generating_Plant,nonfocus_PJM,Combustion turbine (Diesel Oil)
4_1_Stock_Island,nonfocus_FRCC,Combustion turbine (Diesel Oil)
4_A_W_H_Weatherspoon,nonfocus_SERC,Combustion turbine (Diesel Oil)
4_Arrowhead_Standby_Generator,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Blue_Lake,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Bowling_Green,nonfocus_PJM,Combustion turbine (Diesel Oil)
4_Broadway_Generation_Plant,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Cape_Gas_Turbine,nonfocus_ISONE,Combustion turbine (Diesel Oil)
4_Coggon,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Commonwealth_Chesapeake,nonfocus_PJM,Combustion turbine (Diesel Oil)
4_Elk_River_City_of,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_FirstEnergy_West_Lorain,nonfocus_PJM,Combustion turbine (Diesel Oil)
4_Germantown,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Hopkinton,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Hudson_Avenue,nonfocus_NYISO,Combustion turbine (Diesel Oil)
4_Knoxville_Industrial,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Lakin_Municipal,nonfocus_SPP,Combustion turbine (Diesel Oil)
4_Miami_Fort,nonfocus_PJM,Combustion turbine (Diesel Oil)
4_New_Haven_Harbor,nonfocus_ISONE,Combustion turbine (Diesel Oil)
4_Newberry,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_North_Branch__MN_,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Northside_Generating_Station,nonfocus_FRCC,Combustion turbine (Diesel Oil)
4_Peoples_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Plant_Four,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Portland__PA_,nonfocus_PJM,Combustion turbine (Diesel Oil)
4_Sharpe,nonfocus_SPP,Combustion turbine (Diesel Oil)
4_South_Generation,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Spencer_Gas_Turbine,nonfocus_SPP,Combustion turbine (Diesel Oil)
4_St_Francis,nonfocus_SPP,Combustion turbine (Diesel Oil)
4_Tower,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Willmar_Municipal_SW_Substation,nonfocus_MISO,Combustion turbine (Diesel Oil)
4_Winston,nonfocus_FRCC,Combustion turbine (Diesel Oil)
4_X_Diesel_Generators,nonfocus_MISO,Combustion turbine (Diesel Oil)
4A_McManus,nonfocus_SERC,Combustion turbine (Diesel Oil)
4B_McManus,nonfocus_SERC,Combustion turbine (Diesel Oil)
4C_McManus,nonfocus_SERC,Combustion turbine (Diesel Oil)
4D_McManus,nonfocus_SERC,Combustion turbine (Diesel Oil)
4E_McManus,nonfocus_SERC,Combustion turbine (Diesel Oil)
4F_McManus,nonfocus_SERC,Combustion turbine (Diesel Oil)
5_1_C_D_McIntosh_Jr,nonfocus_FRCC,Combustion turbine (Diesel Oil)
5_1_Chalk_Point_LLC,nonfocus_PJM,Combustion turbine (Diesel Oil)
5_1_Croydon_CT_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
5_1_DeBary,nonfocus_FRCC,Combustion turbine (Diesel Oil)
5_1_Lagoon_Creek,nonfocus_TVA,Combustion turbine (Diesel Oil)
5_1_Morgantown_Generating_Plant,nonfocus_PJM,Combustion turbine (Diesel Oil)
5_1_Stock_Island,nonfocus_FRCC,Combustion turbine (Diesel Oil)
5_2_,nonfocus_SPP,Combustion turbine (Diesel Oil)
5_Arrowhead_Standby_Generator,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_Blooming_Prairie,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_Bowling_Green,nonfocus_PJM,Combustion turbine (Diesel Oil)
5_Broadway_Generation_Plant,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_Cape_Gas_Turbine,nonfocus_ISONE,Combustion turbine (Diesel Oil)
5_Commonwealth_Chesapeake,nonfocus_PJM,Combustion turbine (Diesel Oil)
5_Essex_Junction_19,nonfocus_ISONE,Combustion turbine (Diesel Oil)
5_Gallatin__TN_,nonfocus_TVA,Combustion turbine (Diesel Oil)
5_Hudson_Avenue,nonfocus_NYISO,Combustion turbine (Diesel Oil)
5_Meramec,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_Miami_Fort,nonfocus_PJM,Combustion turbine (Diesel Oil)
5_Mulvane_Power_Plant,nonfocus_SPP,Combustion turbine (Diesel Oil)
5_New_Ulm,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_North_Branch__MN_,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_Northside_Generating_Station,nonfocus_FRCC,Combustion turbine (Diesel Oil)
5_Portland__PA_,nonfocus_PJM,Combustion turbine (Diesel Oil)
5_Sabetha_Power_Plant,nonfocus_SPP,Combustion turbine (Diesel Oil)
5_Sharpe,nonfocus_SPP,Combustion turbine (Diesel Oil)
5_South_Generation,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_South_Meadow,nonfocus_ISONE,Combustion turbine (Diesel Oil)
5_Spencer_Gas_Turbine,nonfocus_SPP,Combustion turbine (Diesel Oil)
5_State_Center,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_Titus,nonfocus_PJM,Combustion turbine (Diesel Oil)
5_Wells_IC,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_Wheaton,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_Willmar_Municipal_East_Substation,nonfocus_MISO,Combustion turbine (Diesel Oil)
5_Winston,nonfocus_FRCC,Combustion turbine (Diesel Oil)
5_X_Diesel_Generators,nonfocus_MISO,Combustion turbine (Diesel Oil)
5A_Wansley,nonfocus_SERC,Combustion turbine (Diesel Oil)
6_1_Chalk_Point_LLC,nonfocus_PJM,Combustion turbine (Diesel Oil)
6_1_Croydon_CT_Generating_Station,nonfocus_PJM,Combustion turbine (Diesel Oil)
6_1_DeBary,nonfocus_FRCC,Combustion turbine (Diesel Oil)
6_1_Lagoon_Creek,nonfocus_TVA,Combustion turbine (Diesel Oil)
6_1_Morgantown_Generating_Plant,nonfocus_PJM,Combustion turbine (Diesel Oil)
6_2_,nonfocus_TVA,Combustion turbine (Diesel Oil)
6_Arrowhead_Standby_Generator,nonfocus_MISO,Combustion turbine (Diesel Oil)
6_Blooming_Prairie,nonfocus_MISO,Combustion turbine (Diesel Oil)
6_Broadway_Generation_Plant,nonfocus_MISO,Combustion turbine (Diesel Oil)
6_Commonwealth_Chesapeake,nonfocus_PJM,Combustion turbine (Diesel Oil)
6_Essex_Junction_19,nonfocus_ISONE,Combustion turbine (Diesel Oil)
6_Fairmont__MN_,nonfocus_MISO,Combustion turbine (Diesel Oil)
6_FirstEnergy_Eastlake,nonfocus_PJM,Combustion turbine (Diesel Oil)
6_FirstEnergy_West_Lorain,nonfocus_PJM,Combustion turbine (Diesel Oil)
6_Gallatin__TN_,nonfocus_TVA,Combustion turbine (Diesel Oil)
6_Grand_Blanc_Generating_Station,nonfocus_MISO,Combustion turbine (Diesel Oil)
6_Holton,nonfocus_SPP,Combustion turbine (Diesel Oil)
6_Johnson,nonfocus_SPP,Combustion turbine (Diesel Oil)
6_Lake_Road__MO_,nonfocus_SPP,Combustion turbine (Diesel Oil)
6_Meramec,nonfocus_MISO,Combustion turbine (Diesel Oil)
6_Miami_Fort,nonfocus_PJM,Combustion turbine (Diesel Oil)
6_Montville_Station,nonfocus_ISONE,Combustion turbine (Diesel Oil)
6_North_Branch__MN_,nonfocus_MISO,Combustion turbine (Diesel Oil)
6_Northside_Generating_Station,nonfocus_FRCC,Combustion turbine (Diesel Oil)
6_Sabetha_Power_Plant,nonfocus_SPP,Combustion turbine (Diesel Oil)
6_Sharpe,nonfocus_SPP,Combustion turbine (Diesel Oil)
6_South_Meadow,nonfocus_ISONE,Combustion turbine (Diesel Oil)
