Generator,band,Heat Rate,Load Point,Scenario
1_McClellan__AR_,3,10674.99008,90.79439252,focus_MISO
1_McClellan__AR_,4,10722.50597,69.19158879,focus_MISO
1_McClellan__AR_,5,11398.05604,47.58878505,focus_MISO
1_Maple_Lake,1,12683.82227,29.4,focus_MISO
1_Maple_Lake,2,13234.82842,26.67777778,focus_MISO
1_Maple_Lake,3,13587.21346,23.95555556,focus_MISO
1_Maple_Lake,4,14036.22482,21.23333333,focus_MISO
1_Maple_Lake,5,15070.55557,18.51111111,focus_MISO
3_Chevron_Oil,1,11231.31998,16,focus_SERC
3_Chevron_Oil,2,11726.4126,15.09090909,focus_SERC
3_Chevron_Oil,3,11432.45305,14.18181818,focus_SERC
3_Chevron_Oil,4,11602.85087,13.27272727,focus_SERC
3_Chevron_Oil,5,11991.74807,12.36363636,focus_SERC
4_Chevron_Oil,1,11086.51283,16,focus_SERC
4_Chevron_Oil,2,11613.59912,13.83333333,focus_SERC
4_Chevron_Oil,3,11881.65449,11.66666667,focus_SERC
4_Chevron_Oil,4,12768.26229,9.5,focus_SERC
4_Chevron_Oil,5,14242.0032,7.333333333,focus_SERC
5_Chevron_Oil,1,12050.36179,70,focus_SERC
5_Chevron_Oil,2,12224.51419,67.15625,focus_SERC
5_Chevron_Oil,3,12356.90821,64.3125,focus_SERC
5_Chevron_Oil,4,12146.16254,61.46875,focus_SERC
5_Chevron_Oil,5,12170.81058,58.625,focus_SERC
A_Sweatt,1,10202.17643,32,focus_SERC
A_Sweatt,2,10588.97147,25.16666667,focus_SERC
A_Sweatt,3,11574.11319,18.33333333,focus_SERC
A_Sweatt,4,13977.21453,11.5,focus_SERC
A_Sweatt,5,23565.39974,4.666666667,focus_SERC
A_Jack_Watson,1,9939.19271,33,focus_SERC
A_Jack_Watson,2,10093.58356,27.97826087,focus_SERC
A_Jack_Watson,3,10521.53581,22.95652174,focus_SERC
A_Jack_Watson,4,11194.36987,17.93478261,focus_SERC
A_Jack_Watson,5,12445.91823,12.91304348,focus_SERC
1_Clinton_Power_Station,1,10000000,1094.9,focus_MISO
1_Clinton_Power_Station,2,NA,NA,focus_MISO
1_Clinton_Power_Station,3,NA,NA,focus_MISO
1_Clinton_Power_Station,4,NA,NA,focus_MISO
1_Clinton_Power_Station,5,NA,1094.9,focus_MISO
1_Baxter_Wilson,1,10371.40481,733,focus_MISO
1_Baxter_Wilson,2,10142.53232,601.9235624,focus_MISO
1_Baxter_Wilson,3,10414.78717,470.8471248,focus_MISO
1_Baxter_Wilson,4,10823.5422,339.7706872,focus_MISO
1_Baxter_Wilson,5,11866.86487,208.6942496,focus_MISO
DV_Natchez,1,13950.18108,0,focus_MISO
DV_Natchez,2,13479.49317,0,focus_MISO
DV_Natchez,3,14362.11524,0,focus_MISO
DV_Natchez,4,14440.19646,0,focus_MISO
DV_Natchez,5,17671.44306,0,focus_MISO
1_L_L_Wilkins,1,8548.654938,45,focus_MISO
1_L_L_Wilkins,2,8802.481413,39.11697248,focus_MISO
1_L_L_Wilkins,3,9058.153133,33.23394495,focus_MISO
1_L_L_Wilkins,4,9488.731203,27.35091743,focus_MISO
1_L_L_Wilkins,5,10245.68864,21.46788991,focus_MISO
1_Henderson,1,9891.780313,75,focus_MISO
1_Henderson,2,9111.594,61.18421053,focus_MISO
1_Henderson,3,8127.089717,47.36842105,focus_MISO
1_Henderson,4,8412.368658,33.55263158,focus_MISO
1_Henderson,5,8252.750393,19.73684211,focus_MISO
1_Moselle,1,11605.24372,75,focus_MISO
1_Moselle,2,12073.66828,67.96875,focus_MISO
1_Moselle,3,12479.54023,60.9375,focus_MISO
1_Moselle,4,12891.54395,53.90625,focus_MISO
1_Moselle,5,13527.88192,46.875,focus_MISO
2_Moselle,1,11941.45716,75,focus_MISO
2_Moselle,2,12309.61138,67.88793103,focus_MISO
2_Moselle,3,12612.24505,60.77586207,focus_MISO
2_Moselle,4,13190.03715,53.6637931,focus_MISO
2_Moselle,5,13959.76138,46.55172414,focus_MISO
4_Moselle,1,11941.45716,75,focus_MISO
4_Moselle,2,12309.61138,67.88793103,focus_MISO
4_Moselle,3,12612.24505,60.77586207,focus_MISO
4_Moselle,4,13190.03715,53.6637931,focus_MISO
4_Moselle,5,13959.76138,46.55172414,focus_MISO
1_Paulding,1,11701.52158,20,focus_MISO
1_Paulding,2,11917.09128,18.69791667,focus_MISO
1_Paulding,3,12032.15354,17.39583333,focus_MISO
1_Paulding,4,12149.90833,16.09375,focus_MISO
1_Paulding,5,12545.67041,14.79166667,focus_MISO
1_Asbury,1,12266.65873,189,focus_SPP
1_Asbury,2,12405.59189,174.4953488,focus_SPP
1_Asbury,3,12407.75364,159.9906977,focus_SPP
1_Asbury,4,12215.97838,145.4860465,focus_SPP
1_Asbury,5,12594.92101,130.9813953,focus_SPP
5_Hawthorn,1,9760.646913,590,focus_SPP
5_Hawthorn,2,9939.447768,506.1578947,focus_SPP
5_Hawthorn,3,9809.469742,422.3157895,focus_SPP
5_Hawthorn,4,9268.012338,338.4736842,focus_SPP
5_Hawthorn,5,10271.54672,254.6315789,focus_SPP
7_Hawthorn,1,11566.24665,68.8,focus_SPP
7_Hawthorn,2,11787.47095,63.22162162,focus_SPP
7_Hawthorn,3,12151.08976,57.64324324,focus_SPP
7_Hawthorn,4,12498.93784,52.06486486,focus_SPP
7_Hawthorn,5,13068.32027,46.48648649,focus_SPP
8_Hawthorn,1,11314.9145,71.9,focus_SPP
8_Hawthorn,2,11447.47206,66.5834507,focus_SPP
8_Hawthorn,3,11740.6391,61.26690141,focus_SPP
8_Hawthorn,4,12092.73553,55.95035211,focus_SPP
8_Hawthorn,5,12636.49048,50.63380282,focus_SPP
9_Hawthorn,1,7121.698035,120.3,focus_SPP
9_Hawthorn,2,7777.552304,93.37802419,focus_SPP
9_Hawthorn,3,10854.49253,66.45604839,focus_SPP
9_Hawthorn,4,12896.05125,39.53407258,focus_SPP
9_Hawthorn,5,22244.14953,12.61209677,focus_SPP
1_Fairgrounds,1,11391.87603,54,focus_MISO
1_Fairgrounds,2,11371.78404,47.05339806,focus_MISO
1_Fairgrounds,3,11915.58115,40.10679612,focus_MISO
1_Fairgrounds,4,12700.79639,33.16019417,focus_MISO
1_Fairgrounds,5,13977.38807,26.21359223,focus_MISO
1_Nevada,1,12911.79145,70.8,focus_SPP
1_Nevada,2,13274.47861,65.11071429,focus_SPP
1_Nevada,3,13464.35203,59.42142857,focus_SPP
1_Nevada,4,13983.2165,53.73214286,focus_SPP
1_Nevada,5,14249.94948,48.04285714,focus_SPP
3_Ralph_Green,1,14761.94575,70.8,focus_SPP
3_Ralph_Green,2,15119.98896,56.37777778,focus_SPP
3_Ralph_Green,3,17027.31893,41.95555556,focus_SPP
3_Ralph_Green,4,20187.37601,27.53333333,focus_SPP
3_Ralph_Green,5,31843.37657,13.11111111,focus_SPP
3_Sibley,1,9663.536096,380.3,focus_SPP
3_Sibley,2,9730.773454,355.984842,focus_SPP
3_Sibley,3,9605.532124,331.6696839,focus_SPP
3_Sibley,4,9553.598331,307.3545259,focus_SPP
3_Sibley,5,9545.449662,283.0393678,focus_SPP
5_Lake_Road__MO_,1,11930.86757,69.4,focus_SPP
5_Lake_Road__MO_,2,12304.63406,61.11931818,focus_SPP
5_Lake_Road__MO_,3,12837.65232,52.83863636,focus_SPP
5_Lake_Road__MO_,4,13625.49705,44.55795455,focus_SPP
5_Lake_Road__MO_,5,14894.82535,36.27727273,focus_SPP
6_Lake_Road__MO_,1,13250.24272,21.1,focus_SPP
6_Lake_Road__MO_,2,13708.12895,18.83928571,focus_SPP
6_Lake_Road__MO_,3,14073.41088,16.57857143,focus_SPP
6_Lake_Road__MO_,4,14567.99186,14.31785714,focus_SPP
6_Lake_Road__MO_,5,15307.0597,12.05714286,focus_SPP
7_Lake_Road__MO_,1,11780.93438,20.6,focus_SPP
7_Lake_Road__MO_,2,11943.28041,18.70263158,focus_SPP
7_Lake_Road__MO_,3,12316.79351,16.80526316,focus_SPP
7_Lake_Road__MO_,4,12639.96473,14.90789474,focus_SPP
7_Lake_Road__MO_,5,13050.60565,13.01052632,focus_SPP
20_1_,1,6882.554779,248,focus_NYISO
20_1_,2,6667.642129,219.670412,focus_NYISO
20_1_,3,7051.971054,191.340824,focus_NYISO
20_1_,4,7336.316137,163.011236,focus_NYISO
20_1_,5,7831.776558,134.6816479,focus_NYISO
20_1_NA,1,8098.028332,233.08,focus_Canada
20_1_NA,2,7855.198104,182.6082156,focus_Canada
20_1_NA,3,8170.459245,132.1364312,focus_Canada
20_1_NA,4,10065.61722,81.66464684,focus_Canada
20_1_NA,5,20102.84252,31.19286245,focus_Canada
20_2_NA,1,10430.49559,165,focus_PJM
20_2_NA,2,10142.80504,153.3333333,focus_PJM
20_2_NA,3,10088.57408,141.6666667,focus_PJM
20_2_NA,4,10225.54018,130,focus_PJM
20_2_NA,5,10666.25272,118.3333333,focus_PJM
1_Labadie,1,9749.687785,622,focus_MISO
1_Labadie,2,10005.32947,540.272093,focus_MISO
1_Labadie,3,9982.649117,458.544186,focus_MISO
1_Labadie,4,9832.523511,376.8162791,focus_MISO
1_Labadie,5,9549.576003,295.0883721,focus_MISO
2_Labadie,1,10320.47489,622,focus_MISO
2_Labadie,2,9990.848597,539.5488372,focus_MISO
2_Labadie,3,10224.86237,457.0976744,focus_MISO
2_Labadie,4,10290.07365,374.6465116,focus_MISO
2_Labadie,5,10409.45432,292.1953488,focus_MISO
3_Labadie,1,9510.818147,622,focus_MISO
3_Labadie,2,9619.441606,539.5342146,focus_MISO
3_Labadie,3,9715.598258,457.0684292,focus_MISO
3_Labadie,4,9842.682649,374.6026439,focus_MISO
3_Labadie,5,10106.41949,292.1368585,focus_MISO
4_Labadie,1,9492.192157,622,focus_MISO
4_Labadie,2,9695.122853,542.8638574,focus_MISO
4_Labadie,3,9641.792928,463.7277147,focus_MISO
4_Labadie,4,9806.153479,384.5915721,focus_MISO
4_Labadie,5,9966.727883,305.4554295,focus_MISO
5_Meramec,1,13061.85687,55,focus_MISO
5_Meramec,2,13644.4139,47.72988506,focus_MISO
5_Meramec,3,14110.53594,40.45977011,focus_MISO
5_Meramec,4,14666.65383,33.18965517,focus_MISO
5_Meramec,5,15828.19427,25.91954023,focus_MISO
6_Meramec,1,9602.498453,45,focus_MISO
6_Meramec,2,9823.261677,42.60638298,focus_MISO
6_Meramec,3,9899.979783,40.21276596,focus_MISO
6_Meramec,4,9884.960771,37.81914894,focus_MISO
6_Meramec,5,10303.68896,35.42553191,focus_MISO
1_Wolf_Creek_Generating_Station,1,10000000,1261,focus_SPP
1_Wolf_Creek_Generating_Station,2,NA,NA,focus_SPP
1_Wolf_Creek_Generating_Station,3,NA,NA,focus_SPP
1_Wolf_Creek_Generating_Station,4,NA,NA,focus_SPP
1_Wolf_Creek_Generating_Station,5,NA,1261,focus_SPP
1_Bethany,1,11970.55916,7.6,focus_TVA
1_Bethany,2,11542.31461,6.754395604,focus_TVA
1_Bethany,3,12049.8682,5.908791209,focus_TVA
1_Bethany,4,12345.57708,5.063186813,focus_TVA
1_Bethany,5,12987.40564,4.217582418,focus_TVA
1_Butler_Municipal_Power_Plant,1,13387.54407,11.6,focus_TVA
1_Butler_Municipal_Power_Plant,2,13719.20852,10.31111111,focus_TVA
1_Butler_Municipal_Power_Plant,3,14160.46673,9.022222222,focus_TVA
1_Butler_Municipal_Power_Plant,4,14272.16403,7.733333333,focus_TVA
1_Butler_Municipal_Power_Plant,5,15505.8137,6.444444444,focus_TVA
1_Carthage,1,9885.773624,20,focus_SPP
1_Carthage,2,9989.063082,19.8,focus_SPP
1_Carthage,3,10046.5776,19.6,focus_SPP
1_Carthage,4,10059.66016,19.4,focus_SPP
1_Carthage,5,10029.63828,19.2,focus_SPP
1_Chillicothe,1,9756.377609,40,focus_TVA
1_Chillicothe,2,10186.19113,32.19512195,focus_TVA
1_Chillicothe,3,10979.10675,24.3902439,focus_TVA
1_Chillicothe,4,12351.30747,16.58536585,focus_TVA
1_Chillicothe,5,16539.47859,8.780487805,focus_TVA
2_Chillicothe,1,9769.253416,40,focus_TVA
2_Chillicothe,2,10248.75813,32.85714286,focus_TVA
2_Chillicothe,3,10573.61182,25.71428571,focus_TVA
2_Chillicothe,4,11589.5033,18.57142857,focus_TVA
2_Chillicothe,5,14266.26613,11.42857143,focus_TVA
3_Chillicothe,1,11836.20662,11,focus_TVA
3_Chillicothe,2,13074.13516,9.625,focus_TVA
3_Chillicothe,3,13611.64948,8.25,focus_TVA
3_Chillicothe,4,14555.73465,6.875,focus_TVA
3_Chillicothe,5,15415.20811,5.5,focus_TVA
7_Columbia__MO_,1,9847.528442,22.5,focus_MISO
7_Columbia__MO_,2,9678.531375,18.81465517,focus_MISO
7_Columbia__MO_,3,9787.199114,15.12931034,focus_MISO
7_Columbia__MO_,4,9863.831515,11.44396552,focus_MISO
7_Columbia__MO_,5,10536.65613,7.75862069,focus_MISO
8_Columbia__MO_,1,11375.16073,35,focus_MISO
8_Columbia__MO_,2,11519.98513,27.8125,focus_MISO
8_Columbia__MO_,3,11622.94544,20.625,focus_MISO
8_Columbia__MO_,4,12040.23246,13.4375,focus_MISO
8_Columbia__MO_,5,17618.20847,6.25,focus_MISO
4_Fulton__MO_,1,9986.490426,38,focus_MISO
4_Fulton__MO_,2,10169.19699,36.8125,focus_MISO
4_Fulton__MO_,3,10416.76283,35.625,focus_MISO
4_Fulton__MO_,4,10556.83812,34.4375,focus_MISO
4_Fulton__MO_,5,10395.77788,33.25,focus_MISO
1_Gallatin__MO_,1,9433.626256,7,focus_TVA
1_Gallatin__MO_,2,9737.980561,6.615,focus_TVA
1_Gallatin__MO_,3,9950.677131,6.23,focus_TVA
1_Gallatin__MO_,4,10113.04465,5.845,focus_TVA
1_Gallatin__MO_,5,10222.93276,5.46,focus_TVA
1_Higginsville,1,11608.16154,36,focus_SPP
1_Higginsville,2,11655.60692,31.95,focus_SPP
1_Higginsville,3,12157.48348,27.9,focus_SPP
1_Higginsville,4,12728.23291,23.85,focus_SPP
1_Higginsville,5,13814.4714,19.8,focus_SPP
3_Blue_Valley,1,11213.51241,51,focus_SPP
3_Blue_Valley,2,11142.60297,44.778,focus_SPP
3_Blue_Valley,3,11055.39816,38.556,focus_SPP
3_Blue_Valley,4,11168.81238,32.334,focus_SPP
3_Blue_Valley,5,11661.24858,26.112,focus_SPP
G5_Station_H,1,10951.23799,19,focus_SPP
G5_Station_H,2,11363.83234,16.44230769,focus_SPP
G5_Station_H,3,11772.97536,13.88461538,focus_SPP
G5_Station_H,4,12310.92355,11.32692308,focus_SPP
G5_Station_H,5,13623.42481,8.769230769,focus_SPP
G6_Station_H,1,9862.051552,20,focus_SPP
G6_Station_H,2,10048.36792,18.72340426,focus_SPP
G6_Station_H,3,10175.43749,17.44680851,focus_SPP
G6_Station_H,4,10378.29103,16.17021277,focus_SPP
G6_Station_H,5,10803.14211,14.89361702,focus_SPP
G3_Station_I,1,14049.06592,19,focus_SPP
G3_Station_I,2,16187.29395,15.25480769,focus_SPP
G3_Station_I,3,18555.81959,11.50961538,focus_SPP
G3_Station_I,4,23298.35937,7.764423077,focus_SPP
G3_Station_I,5,35512.36394,4.019230769,focus_SPP
G4_Station_I,1,13001.08208,19,focus_SPP
G4_Station_I,2,13460.56412,17.06481481,focus_SPP
G4_Station_I,3,13882.43286,15.12962963,focus_SPP
G4_Station_I,4,14720.34674,13.19444444,focus_SPP
G4_Station_I,5,15572.40042,11.25925926,focus_SPP
1_Macon,1,11647.00718,7.2,focus_TVA
1_Macon,2,11740.61781,6.612244898,focus_TVA
1_Macon,3,12028.77268,6.024489796,focus_TVA
1_Macon,4,12433.49301,5.436734694,focus_TVA
1_Macon,5,12751.35705,4.848979592,focus_TVA
1_Memphis,1,9559.574235,9.18,focus_TVA
1_Memphis,2,9754.156219,8.7669,focus_TVA
1_Memphis,3,9884.485657,8.3538,focus_TVA
1_Memphis,4,10043.00559,7.9407,focus_TVA
1_Memphis,5,10045.44213,7.5276,focus_TVA
1_Palmyra_Municipal,1,10804.5295,12.45,focus_TVA
1_Palmyra_Municipal,2,11433.49948,10.96785714,focus_TVA
1_Palmyra_Municipal,3,11818.53583,9.485714286,focus_TVA
1_Palmyra_Municipal,4,12420.50756,8.003571429,focus_TVA
1_Palmyra_Municipal,5,13577.54395,6.521428571,focus_TVA
1_James_River_Power_Station,1,13565.59291,75,focus_SPP
1_James_River_Power_Station,2,14056.80606,66.84782609,focus_SPP
1_James_River_Power_Station,3,14544.19505,58.69565217,focus_SPP
1_James_River_Power_Station,4,14895.43727,50.54347826,focus_SPP
1_James_River_Power_Station,5,15801.73465,42.39130435,focus_SPP
2_James_River_Power_Station,1,13109.61301,80,focus_SPP
2_James_River_Power_Station,2,13893.66593,70.85714286,focus_SPP
2_James_River_Power_Station,3,14233.03666,61.71428571,focus_SPP
2_James_River_Power_Station,4,14716.00335,52.57142857,focus_SPP
2_James_River_Power_Station,5,16150.19581,43.42857143,focus_SPP
3_James_River_Power_Station,1,12814.81453,44,focus_SPP
3_James_River_Power_Station,2,13176.78499,39.875,focus_SPP
3_James_River_Power_Station,3,13263.46293,35.75,focus_SPP
3_James_River_Power_Station,4,13310.26431,31.625,focus_SPP
3_James_River_Power_Station,5,13488.98802,27.5,focus_SPP
4_James_River_Power_Station,1,10853.96317,60,focus_SPP
4_James_River_Power_Station,2,11231.50996,54.40677966,focus_SPP
4_James_River_Power_Station,3,11600.46173,48.81355932,focus_SPP
4_James_River_Power_Station,4,11763.63992,43.22033898,focus_SPP
4_James_River_Power_Station,5,13039.62824,37.62711864,focus_SPP
5_James_River_Power_Station,1,10783.27732,105,focus_SPP
5_James_River_Power_Station,2,11182.3696,91.11778846,focus_SPP
5_James_River_Power_Station,3,10682.89311,77.23557692,focus_SPP
5_James_River_Power_Station,4,10493.40298,63.35336538,focus_SPP
5_James_River_Power_Station,5,11038.02225,49.47115385,focus_SPP
1_Unionville_City_of,1,13671.37986,7.85,focus_TVA
1_Unionville_City_of,2,13919.86152,7.403977273,focus_TVA
1_Unionville_City_of,3,14229.22811,6.957954545,focus_TVA
1_Unionville_City_of,4,14724.06852,6.511931818,focus_TVA
1_Unionville_City_of,5,15145.80226,6.065909091,focus_TVA
1_Glendive_GT,1,9985.288786,34,focus_MISO
1_Glendive_GT,2,10251.22759,28.6097561,focus_MISO
1_Glendive_GT,3,10720.27003,23.2195122,focus_MISO
1_Glendive_GT,4,11516.10043,17.82926829,focus_MISO
1_Glendive_GT,5,13371.06818,12.43902439,focus_MISO
2_Glendive_GT,1,9646.770543,41,focus_MISO
2_Glendive_GT,2,9550.667195,33.825,focus_MISO
2_Glendive_GT,3,10789.44171,26.65,focus_MISO
2_Glendive_GT,4,12166.06332,19.475,focus_MISO
2_Glendive_GT,5,15510.1908,12.3,focus_MISO
21_1_,1,7264.879381,706,focus_SPP
21_1_,2,7128.253375,581.0099372,focus_SPP
21_1_,3,7175.588003,456.0198745,focus_SPP
21_1_,4,7482.617269,331.0298117,focus_SPP
21_1_,5,7597.642536,206.039749,focus_SPP
21_1_NA,1,8098.028332,233.08,focus_Canada
21_1_NA,2,7855.198104,182.6082156,focus_Canada
21_1_NA,3,8170.459245,132.1364312,focus_Canada
21_1_NA,4,10065.61722,81.66464684,focus_Canada
21_1_NA,5,20102.84252,31.19286245,focus_Canada
3_Ansley,1,13017.7926,1.5,focus_SPP
3_Ansley,2,13606.65457,1.325,focus_SPP
3_Ansley,3,14427.34522,1.15,focus_SPP
3_Ansley,4,15439.88137,0.975,focus_SPP
3_Ansley,5,16966.96134,0.8,focus_SPP
1_Auburn,1,9446.636222,18.5,focus_SPP
1_Auburn,2,9679.507004,17.31914894,focus_SPP
1_Auburn,3,9798.72821,16.13829787,focus_SPP
1_Auburn,4,10012.28355,14.95744681,focus_SPP
1_Auburn,5,10376.43304,13.77659574,focus_SPP
1_Broken_Bow,1,9954.938106,7.3,focus_SPP
1_Broken_Bow,2,10214.08318,6.834042553,focus_SPP
1_Broken_Bow,3,10404.21583,6.368085106,focus_SPP
1_Broken_Bow,4,10567.95317,5.90212766,focus_SPP
1_Broken_Bow,5,10922.29477,5.436170213,focus_SPP
1_Cambridge,1,13671.37986,3,focus_SPP
1_Cambridge,2,13919.86152,2.829545455,focus_SPP
1_Cambridge,3,14229.22811,2.659090909,focus_SPP
1_Cambridge,4,14724.06852,2.488636364,focus_SPP
1_Cambridge,5,15145.80226,2.318181818,focus_SPP
1_Chappell,1,12905.8222,1.1,focus_SPP
1_Chappell,2,14602.67242,0.971666667,focus_SPP
1_Chappell,3,15257.4674,0.843333333,focus_SPP
1_Chappell,4,15933.39594,0.715,focus_SPP
1_Chappell,5,17802.30573,0.586666667,focus_SPP
1_Crete,1,10609.47396,6.1,focus_SPP
1_Crete,2,11205.69076,5.146875,focus_SPP
1_Crete,3,11729.44374,4.19375,focus_SPP
1_Crete,4,12338.68019,3.240625,focus_SPP
1_Crete,5,15436.8654,2.2875,focus_SPP
1_Curtis,1,11054.48199,3.1,focus_SPP
1_Curtis,2,11127.27656,3.073275862,focus_SPP
1_Curtis,3,11196.58216,3.046551724,focus_SPP
1_Curtis,4,11262.46144,3.019827586,focus_SPP
1_Curtis,5,11324.97651,2.993103448,focus_SPP
1_Deshler,1,13527.59147,10,focus_SPP
1_Deshler,2,14239.37581,9.204545455,focus_SPP
1_Deshler,3,14258.04469,8.409090909,focus_SPP
1_Deshler,4,14953.18011,7.613636364,focus_SPP
1_Deshler,5,15625.98532,6.818181818,focus_SPP
1_Lon_Wright,1,9954.938106,36,focus_SPP
1_Lon_Wright,2,10214.08318,33.70212766,focus_SPP
1_Lon_Wright,3,10404.21583,31.40425532,focus_SPP
1_Lon_Wright,4,10567.95317,29.10638298,focus_SPP
1_Lon_Wright,5,10922.29477,26.80851064,focus_SPP
7_Lon_Wright,1,12072.26615,21.3,focus_SPP
7_Lon_Wright,2,12062.37928,17.47776074,focus_SPP
7_Lon_Wright,3,12308.9581,13.65552147,focus_SPP
7_Lon_Wright,4,12760.71612,9.833282209,focus_SPP
7_Lon_Wright,5,13882.10779,6.011042945,focus_SPP
8_Lon_Wright,1,10695.29255,90.8,focus_SPP
8_Lon_Wright,2,11028.87557,77.23218391,focus_SPP
8_Lon_Wright,3,11359.56155,63.66436782,focus_SPP
8_Lon_Wright,4,11447.15794,50.09655172,focus_SPP
8_Lon_Wright,5,12111.51115,36.52873563,focus_SPP
2_C_W_Burdick,1,14779.87143,40,focus_SPP
2_C_W_Burdick,2,15184.85389,37.6,focus_SPP
2_C_W_Burdick,3,15494.27832,35.2,focus_SPP
2_C_W_Burdick,4,16187.66466,32.8,focus_SPP
2_C_W_Burdick,5,16239.83966,30.4,focus_SPP
1_Don_Henry,1,9103.779948,18,focus_SPP
1_Don_Henry,2,9287.794392,16.94117647,focus_SPP
1_Don_Henry,3,9318.410805,15.88235294,focus_SPP
1_Don_Henry,4,9543.332006,14.82352941,focus_SPP
1_Don_Henry,5,9706.298521,13.76470588,focus_SPP
1_J_Street,1,9680.018177,26.9,focus_SPP
1_J_Street,2,9780.678243,25.39030612,focus_SPP
1_J_Street,3,9933.86025,23.88061224,focus_SPP
1_J_Street,4,9975.099509,22.37091837,focus_SPP
1_J_Street,5,10160.24287,20.86122449,focus_SPP
1_Nebraska_City___1,1,9760.742528,37.1,focus_SPP
1_Nebraska_City___1,2,9878.272263,34.73191489,focus_SPP
1_Nebraska_City___1,3,9961.541522,32.36382979,focus_SPP
1_Nebraska_City___1,4,10082.6712,29.99574468,focus_SPP
1_Nebraska_City___1,5,10510.39126,27.62765957,focus_SPP
3_Hallam,1,12375.85537,52,focus_SPP
3_Hallam,2,12427.52333,51.16666667,focus_SPP
3_Hallam,3,12473.9659,50.33333333,focus_SPP
3_Hallam,4,12859.9192,49.5,focus_SPP
3_Hallam,5,12547.83141,48.66666667,focus_SPP
1_Hebron,1,11701.52158,52,focus_SPP
1_Hebron,2,11917.09128,48.61458333,focus_SPP
1_Hebron,3,12032.15354,45.22916667,focus_SPP
1_Hebron,4,12149.90833,41.84375,focus_SPP
1_Hebron,5,12545.67041,38.45833333,focus_SPP
1_McCook,1,12494.27833,51,focus_SPP
1_McCook,2,12299.79252,47.26515152,focus_SPP
1_McCook,3,12651.86495,43.53030303,focus_SPP
1_McCook,4,13091.53361,39.79545455,focus_SPP
1_McCook,5,13415.29676,36.06060606,focus_SPP
1_Sheldon,1,12065.18582,121,focus_SPP
1_Sheldon,2,11738.75944,107.997807,focus_SPP
1_Sheldon,3,11451.83031,94.99561404,focus_SPP
1_Sheldon,4,11464.20022,81.99342105,focus_SPP
1_Sheldon,5,11661.64742,68.99122807,focus_SPP
2_Sheldon,1,11213.51241,136,focus_SPP
2_Sheldon,2,11142.60297,119.408,focus_SPP
2_Sheldon,3,11055.39816,102.816,focus_SPP
2_Sheldon,4,11168.81238,86.224,focus_SPP
2_Sheldon,5,11661.24858,69.632,focus_SPP
1_Jones_Street,1,13915.8596,61.8,focus_SPP
1_Jones_Street,2,14719.74096,55.85769231,focus_SPP
1_Jones_Street,3,16199.0247,49.91538462,focus_SPP
1_Jones_Street,4,16317.67723,43.97307692,focus_SPP
1_Jones_Street,5,17148.88943,38.03076923,focus_SPP
2_Jones_Street,1,12318.95897,61.2,focus_SPP
2_Jones_Street,2,12595.18274,55.5950495,focus_SPP
2_Jones_Street,3,12629.64963,49.99009901,focus_SPP
2_Jones_Street,4,13208.28329,44.38514851,focus_SPP
2_Jones_Street,5,13455.48194,38.78019802,focus_SPP
4_North_Omaha,1,11571.9925,137.9,focus_SPP
4_North_Omaha,2,11493.52736,123.7965909,focus_SPP
4_North_Omaha,3,11617.90695,109.6931818,focus_SPP
4_North_Omaha,4,12209.55801,95.58977273,focus_SPP
4_North_Omaha,5,11346.2593,81.48636364,focus_SPP
5_North_Omaha,1,10446.92426,232.8,focus_SPP
5_North_Omaha,2,10749.67451,206.0342246,focus_SPP
5_North_Omaha,3,10755.61803,179.2684492,focus_SPP
5_North_Omaha,4,10902.86833,152.5026738,focus_SPP
5_North_Omaha,5,11327.91293,125.7368984,focus_SPP
2_Sarpy_County,1,11686.99828,55.3,focus_SPP
2_Sarpy_County,2,11759.26388,50.33717949,focus_SPP
2_Sarpy_County,3,12301.57096,45.37435897,focus_SPP
2_Sarpy_County,4,12681.70913,40.41153846,focus_SPP
2_Sarpy_County,5,13406.89799,35.44871795,focus_SPP
3_Sarpy_County,1,12600.25653,106,focus_SPP
3_Sarpy_County,2,12540.07392,91.56696429,focus_SPP
3_Sarpy_County,3,12707.44157,77.13392857,focus_SPP
3_Sarpy_County,4,13460.01652,62.70089286,focus_SPP
3_Sarpy_County,5,14827.1166,48.26785714,focus_SPP
4_Sarpy_County,1,9770.377433,48.1,focus_SPP
4_Sarpy_County,2,11166.87086,43.475,focus_SPP
4_Sarpy_County,3,11365.26877,38.85,focus_SPP
4_Sarpy_County,4,11641.89535,34.225,focus_SPP
4_Sarpy_County,5,12341.96603,29.6,focus_SPP
5_Sarpy_County,1,11229.00152,48.1,focus_SPP
5_Sarpy_County,2,11684.39568,42.87173913,focus_SPP
5_Sarpy_County,3,12108.61284,37.64347826,focus_SPP
5_Sarpy_County,4,12653.55923,32.41521739,focus_SPP
5_Sarpy_County,5,13707.56037,27.18695652,focus_SPP
1_Ord,1,11944.2971,3.3,focus_SPP
1_Ord,2,12057.41832,3.057880435,focus_SPP
1_Ord,3,12179.59038,2.81576087,focus_SPP
1_Ord,4,12363.58123,2.573641304,focus_SPP
1_Ord,5,13013.52996,2.331521739,focus_SPP
1_Oxford__NE_,1,10127.72758,3.7,focus_SPP
1_Oxford__NE_,2,10394.02799,3.121875,focus_SPP
